now[ms],AHT_tmp[C],AHT_hum,BMP_temp[C],BMP_pres,gx,gy,gz,ax,ay,az,gtemp,magx,magy,magz,volt
1160222,-16.64,57.15,-15.90,102737,2.427,2.756,-0.221,0.003,-0.082,1.014,5.14,-993.00,1230.00,90.00,3002.0000
1160301,-16.64,57.13,-15.90,102737,2.267,2.458,-0.107,0.007,-0.079,1.016,5.00,-1003.00,1225.00,110.00,3005.0000
1160380,-16.64,57.15,-15.91,102738,2.260,2.519,-0.244,0.004,-0.079,1.019,4.86,-1001.00,1235.00,90.00,3004.0000
1160459,-16.65,57.16,-15.91,102738,2.397,2.718,-0.450,0.003,-0.079,1.020,4.62,-993.00,1240.00,97.00,3006.0000
1160564,-16.67,57.04,-15.90,102736,2.443,2.244,-0.206,0.007,-0.081,1.016,4.62,-996.00,1215.00,92.00,3003.0000
1160667,-16.68,57.05,-15.90,102743,2.298,2.420,0.046,0.007,-0.080,1.010,4.95,-998.00,1230.00,80.00,3003.0000
1160746,-16.67,57.15,-15.90,102743,2.435,2.252,-0.282,0.007,-0.085,1.014,5.14,-1003.00,1227.00,95.00,3005.0000
1160825,-16.67,57.14,-15.91,102740,2.916,2.382,-0.183,0.005,-0.076,1.018,4.86,-1022.00,1230.00,82.00,3007.0000
1160909,-16.67,57.13,-15.91,102740,2.527,2.458,-0.511,0.004,-0.083,1.014,4.62,-998.00,1232.00,80.00,3005.0000
1160988,-16.66,57.16,-15.91,102740,2.405,2.458,-0.321,0.004,-0.078,1.016,4.62,-996.00,1225.00,97.00,2999.0000
1161067,-16.66,57.15,-15.91,102740,2.618,2.046,-0.313,0.003,-0.079,1.021,4.72,-1003.00,1235.00,97.00,3002.0000
1161146,-16.67,57.15,-15.91,102740,2.290,2.489,-0.084,0.003,-0.081,1.021,4.67,-988.00,1232.00,92.00,3003.0000
1161225,-16.65,57.17,-15.91,102740,2.382,2.458,-0.260,0.008,-0.080,1.013,4.67,-1006.00,1217.00,105.00,3004.0000
1161309,-16.66,57.13,-15.90,102741,2.389,2.397,0.000,0.005,-0.080,1.021,5.00,-996.00,1240.00,107.00,3003.0000
1161388,-16.65,57.13,-15.90,102741,2.405,2.420,-0.420,0.005,-0.082,1.018,4.95,-1001.00,1222.00,107.00,3005.0000
1161467,-16.65,57.17,-15.91,102738,2.122,2.656,-0.046,0.007,-0.085,1.016,4.86,-991.00,1222.00,97.00,3004.0000
1161546,-16.65,57.16,-15.90,102740,2.672,2.435,-0.351,0.005,-0.077,1.016,4.86,-1006.00,1227.00,92.00,3003.0000
1161625,-16.65,57.16,-15.90,102740,2.443,2.290,-0.092,0.004,-0.079,1.021,4.95,-1001.00,1212.00,80.00,3007.0000
1161709,-16.66,57.14,-15.91,102738,2.328,2.298,-0.221,0.002,-0.081,1.017,4.86,-1001.00,1232.00,92.00,3005.0000
1161788,-16.65,57.17,-15.91,102738,2.313,2.389,-0.252,0.006,-0.080,1.017,4.86,-996.00,1227.00,100.00,3005.0000
1161867,-16.63,57.18,-15.90,102741,2.519,2.481,-0.313,0.005,-0.081,1.017,4.86,-998.00,1230.00,100.00,3006.0000
1161946,-16.63,57.15,-15.90,102741,2.115,2.519,-0.076,0.005,-0.083,1.014,4.72,-996.00,1217.00,95.00,3006.0000
1162030,-16.64,57.13,-15.91,102738,2.229,2.405,-0.031,0.006,-0.077,1.015,4.81,-988.00,1227.00,92.00,3003.0000
1162109,-16.65,57.17,-15.91,102738,2.366,2.473,0.046,0.005,-0.082,1.022,5.00,-996.00,1222.00,95.00,3006.0000
1162188,-16.65,57.17,-15.91,102736,2.351,2.313,-0.275,0.004,-0.079,1.014,4.48,-993.00,1225.00,105.00,3003.0000
1162267,-16.64,57.17,-15.91,102736,2.527,2.321,-0.099,0.007,-0.080,1.022,4.95,-993.00,1227.00,105.00,3003.0000
1162346,-16.65,57.17,-15.90,102741,2.427,2.290,-0.160,0.007,-0.078,1.016,4.81,-1001.00,1227.00,92.00,3005.0000
1162430,-16.65,57.14,-15.91,102742,2.252,2.603,-0.244,0.005,-0.082,1.014,5.00,-1001.00,1222.00,85.00,3004.0000
1162509,-16.66,57.16,-15.91,102742,2.313,2.267,0.000,0.001,-0.077,1.022,4.81,-1001.00,1212.00,95.00,3005.0000
1162588,-16.65,57.17,-15.91,102740,2.427,2.191,-0.107,0.006,-0.081,1.017,4.62,-991.00,1225.00,95.00,3006.0000
1162667,-16.65,57.18,-15.91,102740,2.267,2.328,-0.275,0.001,-0.081,1.022,4.86,-1001.00,1232.00,95.00,3005.0000
1162746,-16.64,57.15,-15.91,102739,2.458,2.282,-0.069,0.000,-0.084,1.019,5.00,-998.00,1227.00,97.00,3005.0000
1162830,-16.64,57.16,-15.91,102739,2.389,2.313,-0.084,0.002,-0.084,1.016,4.81,-998.00,1235.00,97.00,3005.0000
1162909,-16.66,57.18,-15.91,102742,2.282,2.366,-0.206,0.006,-0.078,1.019,4.72,-1001.00,1217.00,97.00,3001.0000
1162988,-16.66,57.15,-15.91,102742,2.374,2.634,-0.221,0.004,-0.079,1.015,4.81,-1013.00,1220.00,90.00,3003.0000
1163067,-16.66,57.18,-15.92,102739,2.534,2.496,-0.435,0.002,-0.077,1.018,4.81,-1001.00,1227.00,97.00,3005.0000
1163151,-16.66,57.17,-15.92,102739,2.534,2.473,-0.137,0.004,-0.080,1.017,4.81,-1017.00,1205.00,80.00,3006.0000
1163230,-16.64,57.16,-15.92,102737,2.359,2.489,-0.405,0.001,-0.082,1.014,4.62,-988.00,1225.00,97.00,3005.0000
1163309,-16.65,57.18,-15.92,102737,2.527,2.405,-0.176,0.005,-0.082,1.020,4.62,-988.00,1237.00,92.00,3005.0000
1163388,-16.64,57.16,-15.92,102739,2.496,2.427,-0.252,0.005,-0.081,1.020,4.67,-1003.00,1227.00,77.00,3006.0000
1163467,-16.64,57.17,-15.93,102734,2.450,2.290,-0.153,0.002,-0.079,1.020,4.86,-1001.00,1220.00,115.00,3003.0000
1163577,-16.67,57.05,-15.93,102734,2.305,2.321,-0.244,0.003,-0.079,1.021,4.95,-1003.00,1222.00,82.00,3005.0000
1163658,-16.66,57.18,-15.93,102736,2.191,2.214,-0.031,0.006,-0.081,1.015,4.81,-1006.00,1220.00,100.00,3004.0000
1163737,-16.67,57.18,-15.93,102736,2.489,2.191,-0.282,0.005,-0.078,1.019,4.86,-1003.00,1230.00,107.00,3003.0000
1163816,-16.65,57.19,-15.94,102735,2.305,2.412,-0.275,0.008,-0.080,1.015,4.86,-998.00,1230.00,110.00,3003.0000
1163900,-16.65,57.17,-15.94,102735,2.092,2.626,-0.099,0.005,-0.078,1.020,4.62,-998.00,1235.00,87.00,3003.0000
1163979,-16.66,57.19,-15.93,102736,2.412,2.397,-0.168,0.006,-0.081,1.015,4.67,-1003.00,1222.00,100.00,3003.0000
1164058,-16.66,57.18,-15.93,102740,2.420,2.313,-0.244,0.005,-0.082,1.017,4.81,-998.00,1217.00,100.00,3003.0000
1164137,-16.65,57.19,-15.93,102740,2.176,2.176,-0.076,0.007,-0.077,1.017,4.86,-998.00,1232.00,90.00,3002.0000
1164216,-16.66,57.16,-15.93,102737,2.458,2.344,-0.405,0.008,-0.079,1.019,4.67,-996.00,1227.00,87.00,3005.0000
1164300,-16.66,57.18,-15.93,102737,2.473,2.443,-0.107,0.005,-0.080,1.012,4.86,-1008.00,1240.00,102.00,3006.0000
1164379,-16.64,57.18,-15.94,102737,2.458,2.786,-0.084,0.004,-0.077,1.018,4.81,-998.00,1230.00,97.00,3005.0000
1164458,-16.66,57.21,-15.94,102737,2.405,2.321,-0.298,0.010,-0.080,1.016,4.62,-988.00,1232.00,105.00,3003.0000
1164537,-16.65,57.17,-15.93,102740,2.321,2.481,-0.183,0.004,-0.080,1.018,4.62,-1006.00,1230.00,97.00,2997.0000
1164616,-16.67,57.19,-15.93,102740,2.397,2.366,-0.198,0.005,-0.082,1.026,4.62,-996.00,1222.00,102.00,3003.0000
1164700,-16.67,57.17,-15.94,102740,2.275,2.473,-0.260,0.004,-0.079,1.016,4.95,-993.00,1215.00,105.00,3004.0000
1164779,-16.66,57.19,-15.94,102740,2.489,2.122,-0.137,0.010,-0.083,1.009,4.86,-1006.00,1225.00,97.00,3007.0000
1164858,-16.66,57.21,-15.93,102738,2.328,2.527,-0.336,0.007,-0.081,1.016,4.86,-993.00,1240.00,95.00,3003.0000
1164937,-16.66,57.21,-15.93,102738,2.237,2.450,-0.336,0.003,-0.083,1.021,4.86,-1006.00,1227.00,100.00,3005.0000
1165035,-16.68,57.11,-15.94,102741,2.389,2.359,-0.214,0.004,-0.077,1.016,4.86,-988.00,1232.00,95.00,3003.0000
1165123,-16.68,57.17,-15.94,102738,2.458,2.489,-0.076,0.009,-0.079,1.020,4.72,-1003.00,1227.00,97.00,3005.0000
1165204,-16.68,57.17,-15.94,102738,2.634,2.611,0.053,0.004,-0.077,1.017,4.67,-998.00,1230.00,105.00,3002.0000
1165283,-16.67,57.17,-15.94,102738,2.366,2.374,-0.374,0.008,-0.079,1.016,5.19,-998.00,1220.00,117.00,3003.0000
1165362,-16.67,57.21,-15.94,102738,2.382,2.366,-0.405,0.007,-0.079,1.021,4.86,-998.00,1220.00,95.00,3004.0000
1165446,-16.67,57.18,-15.95,102738,2.504,2.466,-0.237,0.003,-0.076,1.014,4.81,-998.00,1225.00,92.00,3003.0000
1165525,-16.66,57.18,-15.95,102738,2.092,2.099,-0.374,0.005,-0.082,1.021,4.86,-998.00,1225.00,107.00,3003.0000
1165604,-16.66,57.20,-15.94,102736,2.481,2.557,-0.160,0.002,-0.080,1.018,4.86,-1001.00,1220.00,100.00,3005.0000
1165683,-16.66,57.20,-15.94,102740,2.298,2.275,-0.267,0.004,-0.080,1.022,5.00,-1001.00,1225.00,105.00,3003.0000
1165762,-16.66,57.21,-15.94,102740,2.420,2.405,-0.092,0.005,-0.076,1.019,4.67,-993.00,1227.00,110.00,3003.0000
1165846,-16.66,57.20,-15.94,102738,2.336,2.359,0.107,0.000,-0.076,1.016,4.86,-993.00,1207.00,100.00,3005.0000
1165925,-16.68,57.22,-15.94,102738,2.573,2.275,-0.282,0.004,-0.078,1.019,4.95,-996.00,1240.00,110.00,3003.0000
1166004,-16.67,57.20,-15.94,102737,2.420,2.450,-0.046,0.002,-0.079,1.014,4.86,-1008.00,1227.00,100.00,3005.0000
1166083,-16.67,57.22,-15.94,102737,2.458,2.328,-0.130,0.007,-0.081,1.023,4.72,-1001.00,1222.00,87.00,3003.0000
1166167,-16.66,57.19,-15.93,102742,2.466,2.496,-0.122,0.003,-0.078,1.017,4.86,-991.00,1240.00,95.00,3005.0000
1166246,-16.66,57.23,-15.93,102742,2.489,2.351,-0.053,0.005,-0.079,1.021,4.86,-983.00,1227.00,102.00,3003.0000
1166325,-16.66,57.22,-15.95,102740,2.336,2.450,-0.244,0.003,-0.081,1.020,4.72,-996.00,1220.00,92.00,3006.0000
1166404,-16.66,57.22,-15.95,102740,2.237,2.229,-0.298,0.001,-0.081,1.022,4.86,-1001.00,1222.00,92.00,3003.0000
1166483,-16.66,57.21,-15.93,102740,2.542,2.634,-0.252,0.007,-0.082,1.015,4.86,-998.00,1230.00,100.00,3003.0000
1166582,-16.68,57.13,-15.94,102738,2.519,2.511,-0.267,0.004,-0.077,1.019,4.81,-1008.00,1212.00,120.00,3005.0000
1166669,-16.68,57.19,-15.94,102738,2.489,2.290,-0.206,0.004,-0.083,1.017,4.95,-998.00,1215.00,97.00,3003.0000
1166748,-16.67,57.23,-15.93,102737,2.214,2.374,-0.214,0.007,-0.080,1.021,4.86,-996.00,1235.00,95.00,3005.0000
1166827,-16.65,57.21,-15.93,102737,2.275,2.504,-0.527,-0.000,-0.080,1.019,4.53,-991.00,1227.00,110.00,3002.0000
1166911,-16.66,57.21,-15.94,102735,2.466,2.565,-0.031,0.003,-0.084,1.022,4.86,-988.00,1241.00,87.00,3002.0000
1166990,-16.66,57.21,-15.94,102735,2.313,2.382,-0.191,0.006,-0.086,1.020,4.72,-998.00,1230.00,100.00,3002.0000
1167069,-16.66,57.22,-15.94,102735,2.504,2.344,-0.160,0.006,-0.082,1.017,4.81,-996.00,1215.00,92.00,3005.0000
1167148,-16.67,57.22,-15.94,102735,2.412,2.420,-0.267,0.008,-0.078,1.017,4.86,-1006.00,1227.00,102.00,3003.0000
1167227,-16.67,57.22,-15.93,102736,2.321,2.244,-0.290,0.004,-0.078,1.013,4.86,-1001.00,1220.00,95.00,3005.0000
1167311,-16.67,57.20,-15.93,102738,2.221,2.298,-0.534,0.006,-0.081,1.017,4.86,-980.00,1243.00,97.00,2999.0000
1167390,-16.67,57.24,-15.93,102738,2.191,2.580,-0.260,0.007,-0.077,1.021,4.86,-991.00,1235.00,87.00,3003.0000
1167469,-16.66,57.23,-15.93,102737,2.527,2.412,-0.130,0.005,-0.078,1.016,4.95,-996.00,1222.00,100.00,3005.0000
1167548,-16.67,57.23,-15.93,102737,2.534,2.748,-0.489,0.005,-0.081,1.015,4.72,-998.00,1225.00,92.00,3004.0000
1167627,-16.65,57.22,-15.93,102739,2.366,2.649,-0.328,0.009,-0.078,1.013,4.95,-1006.00,1225.00,92.00,3005.0000
1167711,-16.68,57.21,-15.93,102739,2.260,2.214,-0.191,0.007,-0.082,1.015,4.95,-993.00,1237.00,92.00,3003.0000
1167790,-16.69,57.22,-15.93,102741,2.328,2.527,-0.137,0.008,-0.081,1.014,4.72,-998.00,1230.00,110.00,3004.0000
1167869,-16.68,57.24,-15.93,102741,2.626,2.321,-0.252,0.004,-0.082,1.025,5.00,-988.00,1232.00,90.00,3003.0000
1167948,-16.67,57.23,-15.93,102734,2.489,2.473,-0.145,0.009,-0.083,1.017,5.00,-993.00,1230.00,102.00,3002.0000
1168032,-16.66,57.21,-15.93,102734,2.496,2.122,-0.183,0.010,-0.076,1.016,4.86,-1006.00,1230.00,97.00,3002.0000
1168111,-16.66,57.22,-15.93,102739,2.374,2.466,-0.244,0.007,-0.079,1.017,4.86,-983.00,1237.00,97.00,3003.0000
1168190,-16.68,57.24,-15.93,102739,2.420,2.702,-0.252,0.003,-0.084,1.021,4.81,-996.00,1227.00,87.00,3005.0000
1168269,-16.68,57.24,-15.93,102738,2.237,2.450,-0.244,0.004,-0.082,1.012,4.86,-993.00,1235.00,100.00,3003.0000
1168348,-16.66,57.22,-15.93,102740,2.244,2.366,-0.160,0.002,-0.080,1.019,4.86,-993.00,1240.00,110.00,3003.0000
1168432,-16.67,57.21,-15.93,102740,2.115,2.458,-0.160,0.004,-0.080,1.019,4.95,-991.00,1230.00,87.00,3003.0000
1168511,-16.66,57.24,-15.93,102739,2.191,2.397,-0.115,0.006,-0.078,1.019,4.86,-993.00,1227.00,95.00,3004.0000
1168590,-16.66,57.24,-15.93,102739,2.389,2.321,-0.031,0.006,-0.084,1.019,4.72,-996.00,1217.00,97.00,3006.0000
1168669,-16.65,57.24,-15.93,102739,2.206,2.496,-0.282,0.007,-0.078,1.020,4.95,-1006.00,1222.00,102.00,3004.0000
1168748,-16.66,57.25,-15.93,102739,2.267,2.626,-0.267,0.006,-0.078,1.018,4.86,-998.00,1232.00,102.00,3005.0000
1168832,-16.68,57.23,-15.93,102737,2.244,2.191,-0.389,0.003,-0.083,1.019,5.14,-993.00,1240.00,95.00,3005.0000
1168911,-16.68,57.25,-15.93,102737,2.473,2.466,-0.260,0.004,-0.082,1.020,4.67,-991.00,1232.00,87.00,3005.0000
1168990,-16.68,57.24,-15.93,102737,2.290,2.344,-0.053,0.011,-0.082,1.014,5.00,-986.00,1210.00,92.00,3003.0000
1169069,-16.65,57.24,-15.93,102737,2.466,2.557,-0.160,0.009,-0.077,1.012,4.81,-998.00,1235.00,102.00,3002.0000
1169153,-16.67,57.21,-15.93,102738,2.504,2.298,-0.198,0.003,-0.081,1.024,5.00,-986.00,1237.00,87.00,3005.0000
1169232,-16.67,57.23,-15.93,102738,2.298,2.656,-0.244,0.003,-0.079,1.013,5.00,-991.00,1222.00,97.00,3003.0000
1169311,-16.66,57.25,-15.93,102738,2.305,2.519,-0.260,0.004,-0.081,1.013,4.86,-996.00,1215.00,95.00,3003.0000
1169390,-16.65,57.23,-15.93,102739,2.511,2.366,-0.168,0.005,-0.079,1.021,4.86,-998.00,1237.00,97.00,3003.0000
1169490,-16.69,57.20,-15.93,102739,2.420,2.542,-0.229,0.004,-0.081,1.021,4.81,-998.00,1217.00,85.00,3003.0000
1169589,-16.66,57.15,-15.94,102739,2.336,2.565,-0.107,0.008,-0.080,1.016,4.95,-986.00,1220.00,107.00,3003.0000
1169672,-16.68,57.23,-15.94,102736,2.527,2.267,-0.031,0.003,-0.082,1.017,4.86,-991.00,1222.00,95.00,3005.0000
1169751,-16.68,57.24,-15.93,102736,2.359,2.183,-0.313,-0.001,-0.085,1.022,4.95,-983.00,1227.00,97.00,3004.0000
1169830,-16.68,57.26,-15.93,102740,2.519,2.557,-0.290,0.006,-0.076,1.020,4.86,-1001.00,1243.00,105.00,3004.0000
1169914,-16.66,57.24,-15.93,102740,2.473,2.290,-0.115,0.007,-0.078,1.018,4.95,-991.00,1215.00,95.00,3006.0000
1169993,-16.67,57.26,-15.93,102733,2.153,2.481,-0.290,0.005,-0.079,1.019,4.72,-993.00,1222.00,102.00,3005.0000
1170072,-16.66,57.25,-15.93,102733,2.489,2.542,-0.176,0.002,-0.082,1.010,4.86,-996.00,1217.00,107.00,3002.0000
1170151,-16.67,57.26,-15.92,102738,2.412,2.382,-0.267,0.002,-0.080,1.014,4.81,-988.00,1222.00,97.00,3005.0000
1170230,-16.66,57.27,-15.92,102738,2.389,2.504,-0.023,0.005,-0.080,1.020,4.95,-996.00,1225.00,95.00,3003.0000
1170314,-16.66,57.22,-15.93,102739,2.313,2.420,-0.214,0.006,-0.078,1.017,4.86,-1001.00,1212.00,70.00,3004.0000
1170393,-16.66,57.26,-15.93,102739,2.145,2.290,-0.198,0.010,-0.083,1.018,4.86,-988.00,1230.00,97.00,3005.0000
1170472,-16.67,57.27,-15.94,102736,2.420,2.282,-0.214,0.003,-0.085,1.019,4.86,-991.00,1222.00,105.00,3003.0000
1170551,-16.66,57.23,-15.94,102736,2.397,2.511,-0.389,0.004,-0.080,1.015,4.86,-998.00,1227.00,92.00,3002.0000
1170630,-16.68,57.27,-15.93,102739,2.153,2.466,-0.069,0.006,-0.084,1.019,4.81,-998.00,1225.00,97.00,3006.0000
1170714,-16.68,57.26,-15.93,102739,2.366,2.359,-0.160,0.002,-0.081,1.014,4.81,-982.00,1220.00,87.00,3003.0000
1170793,-16.66,57.24,-15.93,102739,2.305,2.160,-0.397,0.003,-0.084,1.017,4.81,-983.00,1230.00,92.00,3003.0000
1170872,-16.64,57.26,-15.93,102738,2.244,2.267,-0.130,0.007,-0.083,1.025,4.67,-1003.00,1227.00,97.00,3004.0000
1170951,-16.66,57.27,-15.93,102738,2.260,2.641,-0.206,0.004,-0.081,1.011,4.86,-991.00,1222.00,102.00,3003.0000
1171035,-16.67,57.26,-15.94,102740,2.412,2.435,-0.145,0.003,-0.080,1.019,4.81,-991.00,1217.00,100.00,3005.0000
1171114,-16.67,57.25,-15.94,102740,2.412,2.557,-0.290,0.004,-0.080,1.013,4.67,-988.00,1217.00,90.00,3005.0000
1171193,-16.66,57.26,-15.94,102739,2.634,2.344,-0.389,0.002,-0.079,1.018,4.81,-996.00,1205.00,95.00,3005.0000
1171272,-16.66,57.28,-15.94,102739,2.191,2.443,-0.115,0.007,-0.078,1.016,4.86,-986.00,1230.00,92.00,3004.0000
1171351,-16.67,57.25,-15.94,102735,2.557,2.573,-0.092,0.003,-0.082,1.016,4.81,-996.00,1212.00,90.00,3004.0000
1171435,-16.68,57.26,-15.94,102735,2.221,2.481,-0.466,0.008,-0.080,1.017,4.81,-998.00,1220.00,80.00,3002.0000
1171514,-16.67,57.27,-15.93,102739,2.534,2.405,-0.344,0.001,-0.080,1.014,4.72,-993.00,1227.00,97.00,3004.0000
1171593,-16.67,57.26,-15.93,102739,2.328,2.351,-0.313,0.002,-0.083,1.016,4.81,-998.00,1235.00,97.00,3005.0000
1171672,-16.66,57.26,-15.93,102739,2.336,2.573,-0.046,0.002,-0.079,1.020,4.95,-998.00,1243.00,90.00,3006.0000
1171751,-16.66,57.25,-15.93,102735,2.282,2.527,-0.168,0.004,-0.083,1.016,4.95,-998.00,1232.00,102.00,3002.0000
1171835,-16.67,57.22,-15.93,102735,2.656,2.435,-0.244,0.004,-0.079,1.019,4.86,-983.00,1230.00,85.00,3002.0000
1171914,-16.66,57.26,-15.93,102740,2.313,2.450,-0.290,0.005,-0.086,1.017,4.86,-1013.00,1230.00,112.00,3003.0000
1171993,-16.65,57.26,-15.93,102740,2.336,2.435,-0.183,0.007,-0.076,1.018,4.81,-1003.00,1217.00,95.00,3003.0000
1172072,-16.64,57.24,-15.93,102739,2.550,2.374,-0.290,0.006,-0.081,1.016,4.67,-998.00,1220.00,95.00,3003.0000
1172156,-16.65,57.24,-15.93,102739,2.290,2.351,-0.374,0.005,-0.080,1.014,4.67,-983.00,1237.00,102.00,3005.0000
1172235,-16.66,57.27,-15.93,102740,2.298,2.496,-0.275,0.008,-0.082,1.014,4.95,-993.00,1227.00,95.00,3005.0000
1172314,-16.65,57.26,-15.93,102740,2.595,2.237,-0.359,0.007,-0.082,1.013,4.72,-993.00,1237.00,100.00,3002.0000
1172393,-16.67,57.26,-15.94,102738,2.496,2.351,-0.282,0.004,-0.081,1.020,5.00,-993.00,1215.00,107.00,3002.0000
1172472,-16.66,57.27,-15.94,102738,2.420,2.473,-0.244,0.009,-0.084,1.017,4.86,-998.00,1225.00,100.00,3003.0000
1172576,-16.67,57.15,-15.94,102739,2.412,2.573,-0.198,0.004,-0.084,1.017,4.95,-1003.00,1215.00,97.00,3005.0000
1172668,-16.70,57.25,-15.94,102737,2.611,2.565,-0.298,0.007,-0.082,1.020,4.86,-996.00,1240.00,100.00,3003.0000
1172747,-16.68,57.28,-15.94,102737,2.313,2.565,-0.168,0.006,-0.078,1.019,4.67,-996.00,1225.00,107.00,3006.0000
1172826,-16.68,57.28,-15.95,102735,2.450,2.511,-0.191,0.003,-0.083,1.015,4.86,-991.00,1232.00,107.00,3004.0000
1172905,-16.68,57.29,-15.95,102735,2.405,2.443,-0.504,0.006,-0.079,1.015,4.86,-993.00,1225.00,95.00,3007.0000
1172989,-16.68,57.25,-15.95,102735,2.328,2.573,-0.206,0.005,-0.081,1.014,4.62,-998.00,1230.00,87.00,3003.0000
1173068,-16.68,57.27,-15.95,102735,2.336,2.450,-0.122,0.005,-0.078,1.015,4.62,-991.00,1222.00,100.00,3002.0000
1173147,-16.68,57.29,-15.94,102738,2.458,2.412,0.015,0.005,-0.078,1.018,4.81,-1001.00,1220.00,82.00,3004.0000
1173226,-16.68,57.29,-15.94,102739,2.427,2.298,-0.153,0.007,-0.079,1.019,4.86,-996.00,1220.00,90.00,3005.0000
1173310,-16.67,57.26,-15.94,102739,2.489,2.344,-0.382,0.003,-0.084,1.021,4.95,-988.00,1237.00,97.00,3003.0000
1173389,-16.68,57.27,-15.95,102742,2.366,2.237,-0.374,0.004,-0.081,1.016,4.81,-975.00,1222.00,112.00,3004.0000
1173468,-16.67,57.28,-15.95,102742,2.344,2.221,-0.351,0.002,-0.084,1.018,4.95,-993.00,1232.00,95.00,3004.0000
1173547,-16.68,57.28,-15.94,102738,2.359,2.336,-0.160,0.005,-0.082,1.012,5.00,-988.00,1225.00,105.00,3001.0000
1173626,-16.67,57.30,-15.94,102738,2.450,2.580,-0.015,0.004,-0.079,1.014,4.67,-1001.00,1232.00,97.00,3003.0000
1173724,-16.69,57.20,-15.94,102740,2.366,2.595,-0.420,0.006,-0.080,1.010,4.67,-1011.00,1230.00,97.00,3004.0000
1173803,-16.67,57.30,-15.94,102740,2.244,2.374,-0.374,0.004,-0.079,1.020,4.86,-1003.00,1240.00,80.00,3004.0000
1173882,-16.68,57.27,-15.95,102734,2.313,2.550,-0.122,0.005,-0.081,1.018,4.86,-1001.00,1240.00,112.00,3006.0000
1173961,-16.68,57.30,-15.94,102739,2.206,2.489,-0.061,0.005,-0.079,1.014,4.62,-993.00,1217.00,85.00,3005.0000
1174045,-16.67,57.27,-15.94,102739,2.450,2.550,-0.221,0.002,-0.078,1.016,4.86,-998.00,1212.00,95.00,3003.0000
1174124,-16.67,57.27,-15.95,102738,2.305,2.519,-0.191,0.006,-0.082,1.012,4.67,-986.00,1227.00,82.00,3005.0000
1174205,-16.69,57.28,-15.95,102738,2.374,2.496,-0.290,0.008,-0.078,1.021,4.86,-998.00,1222.00,90.00,3005.0000
1174284,-16.66,57.29,-15.95,102740,2.405,2.542,-0.282,0.005,-0.081,1.010,4.86,-1006.00,1215.00,87.00,3005.0000
1174363,-16.68,57.30,-15.95,102740,2.458,2.405,-0.115,0.001,-0.081,1.020,4.62,-982.00,1227.00,87.00,3003.0000
1174447,-16.68,57.29,-15.94,102739,2.405,2.389,-0.191,0.005,-0.078,1.013,4.67,-983.00,1227.00,95.00,3003.0000
1174526,-16.67,57.26,-15.94,102739,2.427,2.321,-0.374,0.004,-0.079,1.011,4.86,-993.00,1222.00,120.00,3002.0000
1174605,-16.68,57.29,-15.95,102740,2.435,2.435,-0.191,0.006,-0.076,1.018,5.00,-998.00,1215.00,97.00,3006.0000
1174684,-16.67,57.28,-15.95,102740,2.443,2.344,-0.298,0.007,-0.081,1.022,4.53,-1003.00,1220.00,87.00,3005.0000
1174763,-16.67,57.29,-15.94,102738,2.389,2.710,-0.504,0.006,-0.081,1.017,4.86,-996.00,1222.00,87.00,3005.0000
1174847,-16.68,57.28,-15.94,102742,2.298,2.473,-0.252,0.008,-0.080,1.021,4.95,-998.00,1215.00,87.00,3005.0000
1174926,-16.67,57.28,-15.94,102742,2.237,2.290,-0.153,0.009,-0.079,1.017,4.67,-998.00,1222.00,85.00,3004.0000
1175005,-16.67,57.31,-15.94,102740,2.450,2.504,-0.252,0.006,-0.081,1.014,4.72,-998.00,1232.00,92.00,3004.0000
1175084,-16.68,57.30,-15.94,102740,2.061,2.107,-0.023,0.006,-0.081,1.010,4.67,-991.00,1225.00,90.00,3005.0000
1175168,-16.69,57.28,-15.94,102739,2.542,2.573,-0.153,0.003,-0.080,1.023,4.72,-998.00,1220.00,97.00,3006.0000
1175247,-16.68,57.29,-15.94,102739,2.679,2.176,-0.427,0.006,-0.079,1.010,4.67,-1015.00,1217.00,92.00,3002.0000
1175326,-16.69,57.30,-15.95,102740,2.282,2.695,-0.206,0.004,-0.079,1.008,4.86,-993.00,1227.00,95.00,3005.0000
1175405,-16.69,57.32,-15.95,102740,2.412,2.328,-0.183,0.007,-0.077,1.016,4.72,-982.00,1235.00,95.00,3005.0000
1175484,-16.68,57.30,-15.93,102740,2.214,2.458,-0.176,0.009,-0.077,1.012,4.86,-998.00,1220.00,90.00,3002.0000
1175583,-16.70,57.23,-15.93,102740,2.252,2.366,-0.214,0.005,-0.083,1.015,4.81,-993.00,1225.00,97.00,3006.0000
1175675,-16.71,57.27,-15.94,102742,2.344,2.229,0.038,0.005,-0.082,1.013,5.14,-998.00,1225.00,92.00,3006.0000
1175754,-16.71,57.29,-15.94,102739,2.275,2.550,-0.260,0.005,-0.083,1.020,4.95,-1001.00,1235.00,97.00,3003.0000
1175833,-16.68,57.30,-15.94,102739,2.557,2.107,-0.076,0.005,-0.078,1.018,4.53,-998.00,1232.00,97.00,3004.0000
1175912,-16.70,57.32,-15.93,102741,2.420,1.992,-0.359,0.008,-0.082,1.019,4.86,-996.00,1225.00,100.00,3003.0000
1175996,-16.70,57.30,-15.93,102741,2.328,2.458,-0.412,0.008,-0.083,1.011,4.81,-988.00,1212.00,97.00,3005.0000
