now[ms],AHT_tmp[C],AHT_hum,BMP_temp[C],BMP_pres,gx,gy,gz,ax,ay,az,gtemp,magx,magy,magz,volt
98358,0.00,0.00,0.00,0,-5.702,65.855,-7.000,1.045,-0.080,0.100,41.31,618.00,1631.00,-317.00,3095.0000
98388,0.00,0.00,0.00,0,11.313,51.298,-24.618,1.031,-0.042,0.146,41.32,605.00,1625.00,-346.00,3098.0000
98418,0.00,0.00,0.00,0,22.420,32.809,-35.779,1.008,-0.016,0.182,41.29,576.00,1620.00,-363.00,3097.0000
98449,0.00,0.00,0.00,0,29.847,3.008,-44.656,1.001,-0.004,0.167,41.29,518.00,1597.00,-366.00,3093.0000
98495,0.00,0.00,0.00,0,27.130,-10.939,-33.313,1.044,0.029,0.220,41.31,461.00,1617.00,-361.00,3095.0000
98525,0.00,0.00,0.00,0,24.489,-17.260,-22.992,1.069,0.045,0.148,41.30,441.00,1602.00,-348.00,3098.0000
98555,0.00,0.00,0.00,0,22.908,-32.489,-11.252,1.042,0.053,0.117,41.29,430.00,1620.00,-331.00,3095.0000
98586,0.00,0.00,0.00,0,16.183,-56.656,1.366,1.014,0.063,0.108,41.31,417.00,1643.00,-277.00,3095.0000
98616,0.00,0.00,0.00,0,5.214,-71.817,16.718,1.023,0.061,0.024,41.30,433.00,1667.00,-242.00,3099.0000
98652,0.00,0.00,0.00,0,-3.198,-65.840,31.687,1.018,0.009,0.001,41.31,472.00,1687.00,-187.00,3102.0000
98682,0.00,0.00,0.00,0,-6.756,-44.290,37.664,1.042,-0.008,-0.033,41.31,493.00,1702.00,-157.00,3099.0000
98712,0.00,0.00,0.00,0,-11.252,-23.275,41.321,1.020,-0.017,-0.089,41.32,532.00,1723.00,-142.00,3095.0000
98743,0.00,0.00,0.00,0,-13.672,13.290,40.695,1.027,-0.018,-0.044,41.30,556.00,1708.00,-137.00,3097.0000
98773,0.00,0.00,0.00,0,-18.130,43.473,29.679,1.005,-0.035,0.025,41.31,583.00,1702.00,-167.00,3099.0000
98808,0.00,0.00,0.00,0,-18.260,70.427,8.435,1.099,-0.050,-0.082,41.29,600.00,1680.00,-222.00,3098.0000
98839,0.00,0.00,0.00,0,0.397,95.603,-11.076,1.044,-0.068,0.072,41.28,610.00,1666.00,-295.00,3095.0000
98869,0.00,0.00,0.00,0,19.351,87.733,-32.718,1.031,-0.041,0.075,41.30,558.00,1620.00,-331.00,3098.0000
98900,0.00,0.00,0.00,0,35.099,72.756,-58.237,0.980,-0.041,0.191,41.30,522.00,1595.00,-383.00,3071.0000
98930,0.00,0.00,0.00,0,44.382,31.595,-79.290,1.052,0.006,0.162,41.30,441.00,1576.00,-383.00,3094.0000
98981,0.00,0.00,0.00,0,63.466,4.351,-93.473,1.015,0.132,0.215,41.31,318.00,1547.00,-403.00,3095.0000
99012,0.00,0.00,0.00,0,56.908,-19.450,-84.061,1.051,0.160,0.201,41.30,220.00,1542.00,-366.00,3098.0000
99042,0.00,0.00,0.00,0,51.275,-42.321,-72.115,1.048,0.256,0.152,41.30,160.00,1540.00,-341.00,3097.0000
99072,0.00,0.00,0.00,0,47.069,-57.061,-46.275,1.077,0.260,0.142,41.29,115.00,1545.00,-282.00,3097.0000
99103,0.00,0.00,0.00,0,39.290,-79.878,-21.229,0.993,0.276,0.115,41.29,100.00,1547.00,-220.00,3094.0000
99148,0.00,0.00,0.00,0,24.595,-119.092,23.885,0.949,0.272,0.027,41.29,126.00,1622.00,-102.00,3099.0000
99187,0.00,0.00,0.00,0,15.397,-141.763,59.863,1.008,0.236,-0.213,41.30,148.00,1675.00,-10.00,3098.0000
99217,0.00,0.00,0.00,0,7.756,-111.382,95.351,0.996,0.180,-0.253,41.32,215.00,1713.00,77.00,3095.0000
99248,0.00,0.00,0.00,0,1.519,-62.519,118.527,0.995,0.066,-0.328,41.31,305.00,1750.00,120.00,3095.0000
99280,0.00,0.00,0.00,0,-4.183,-11.145,121.725,0.973,0.056,-0.279,41.30,430.00,1777.00,130.00,3098.0000
99315,0.00,0.00,0.00,0,-11.641,29.282,119.893,0.949,-0.047,-0.240,41.31,558.00,1783.00,112.00,3095.0000
99346,0.00,0.00,0.00,0,-18.664,45.198,100.008,0.949,-0.075,-0.219,41.30,628.00,1783.00,77.00,3095.0000
99376,0.00,0.00,0.00,0,-21.656,59.618,80.038,0.993,-0.156,-0.184,41.30,678.00,1777.00,60.00,3097.0000
99406,0.00,0.00,0.00,0,-21.794,62.527,56.931,1.035,-0.188,-0.187,41.30,727.00,1750.00,-2.00,3093.0000
99436,0.00,0.00,0.00,0,-18.137,76.382,32.137,1.029,-0.189,-0.112,41.30,743.00,1741.00,-32.00,3095.0000
99472,0.00,0.00,0.00,0,-13.015,100.527,13.115,1.058,-0.236,-0.076,41.29,782.00,1726.00,-112.00,3094.0000
99513,0.00,0.00,0.00,0,-3.641,138.656,-5.916,1.024,-0.219,0.005,41.30,763.00,1672.00,-245.00,3095.0000
99543,0.00,0.00,0.00,0,15.099,149.885,-18.282,1.029,-0.160,0.066,41.31,741.00,1625.00,-336.00,3095.0000
99573,0.00,0.00,0.00,0,31.328,137.634,-32.962,0.952,-0.130,0.244,41.29,715.00,1583.00,-431.00,3094.0000
99603,0.00,0.00,0.00,0,38.191,111.962,-50.740,0.967,-0.104,0.231,41.29,660.00,1540.00,-488.00,3095.0000
99639,0.00,0.00,0.00,0,47.328,113.137,-68.084,0.924,-0.055,0.336,41.29,602.00,1512.00,-546.00,3095.0000
99669,0.00,0.00,0.00,0,53.359,82.992,-73.695,0.925,0.016,0.475,41.29,527.00,1460.00,-578.00,3095.0000
99699,0.00,0.00,0.00,0,49.290,37.748,-72.206,0.963,0.014,0.418,41.30,420.00,1426.00,-616.00,3098.0000
99730,0.00,0.00,0.00,0,45.061,3.718,-72.618,0.959,0.089,0.435,41.31,365.00,1411.00,-601.00,3091.0000
99760,0.00,0.00,0.00,0,31.466,-31.824,-64.863,0.975,0.116,0.396,41.30,318.00,1403.00,-581.00,3098.0000
99795,0.00,0.00,0.00,0,21.656,-29.427,-59.901,1.033,0.153,0.335,41.29,261.00,1423.00,-566.00,3094.0000
99825,0.00,0.00,0.00,0,18.893,-36.824,-46.115,0.996,0.163,0.420,41.29,215.00,1406.00,-541.00,3097.0000
99856,0.00,0.00,0.00,0,10.412,-59.458,-35.260,0.965,0.195,0.339,41.30,206.00,1445.00,-516.00,3095.0000
99886,0.00,0.00,0.00,0,4.244,-69.534,-16.145,0.977,0.198,0.351,41.29,191.00,1467.00,-471.00,3097.0000
99916,0.00,0.00,0.00,0,2.740,-84.092,-1.130,0.985,0.202,0.269,41.30,196.00,1486.00,-413.00,3095.0000
99951,0.00,0.00,0.00,0,-2.412,-95.290,14.435,0.996,0.198,0.178,41.30,198.00,1550.00,-356.00,3094.0000
99982,0.00,0.00,0.00,0,-7.107,-92.229,24.870,1.015,0.182,0.081,41.31,242.00,1602.00,-297.00,3094.0000
100012,0.00,0.00,0.00,0,0.053,-104.038,33.840,0.989,0.173,0.118,41.30,271.00,1646.00,-225.00,3096.0000
100042,0.00,0.00,0.00,0,-0.275,-127.969,49.038,0.968,0.114,-0.094,41.30,307.00,1663.00,-162.00,3094.0000
100072,0.00,0.00,0.00,0,-0.160,-108.779,52.725,1.039,0.113,-0.088,41.31,345.00,1716.00,-77.00,3097.0000
100108,0.00,0.00,0.00,0,0.924,-76.160,54.534,1.002,0.061,-0.148,41.30,381.00,1733.00,10.00,3097.0000
100138,0.00,0.00,0.00,0,5.725,-74.954,57.969,1.017,0.002,-0.274,41.31,436.00,1755.00,40.00,3096.0000
100168,0.00,0.00,0.00,0,6.374,-69.359,53.504,1.019,0.023,-0.287,41.30,467.00,1772.00,100.00,3093.0000
100199,0.00,0.00,0.00,0,2.000,-27.389,51.939,1.017,0.007,-0.245,41.29,513.00,1780.00,107.00,3100.0000
100229,0.00,0.00,0.00,0,-0.733,14.092,47.809,1.063,-0.070,-0.296,41.30,545.00,1782.00,102.00,3095.0000
100280,0.00,0.00,0.00,0,-6.710,69.695,30.649,0.988,-0.078,-0.189,41.30,600.00,1770.00,17.00,3095.0000
100310,0.00,0.00,0.00,0,-9.397,95.473,13.542,1.038,-0.052,-0.056,41.30,612.00,1760.00,-27.00,3099.0000
100341,0.00,0.00,0.00,0,-9.122,103.779,5.740,1.006,-0.092,-0.049,41.29,618.00,1738.00,-117.00,3097.0000
100371,0.00,0.00,0.00,0,-1.595,87.443,-5.550,1.020,-0.101,-0.001,41.30,621.00,1713.00,-160.00,3095.0000
100402,0.00,0.00,0.00,0,6.450,55.321,-12.031,1.014,-0.093,0.009,41.29,626.00,1718.00,-190.00,3098.0000
100437,0.00,0.00,0.00,0,14.122,37.672,-21.412,1.023,-0.062,0.055,41.29,597.00,1711.00,-215.00,3097.0000
100467,0.00,0.00,0.00,0,19.374,28.130,-25.046,1.029,-0.055,0.044,41.30,563.00,1695.00,-227.00,3095.0000
100498,0.00,0.00,0.00,0,27.198,15.275,-33.542,1.000,-0.028,0.101,41.31,532.00,1680.00,-252.00,3097.0000
100539,0.00,0.00,0.00,0,30.145,-11.656,-41.366,1.044,-0.012,0.063,41.30,467.00,1687.00,-230.00,3093.0000
100569,0.00,0.00,0.00,0,28.702,-11.954,-35.130,1.000,0.021,0.058,41.29,451.00,1680.00,-222.00,3095.0000
100604,0.00,0.00,0.00,0,28.206,-19.061,-27.168,1.080,0.030,0.020,41.30,420.00,1687.00,-195.00,3095.0000
100635,0.00,0.00,0.00,0,27.122,-30.656,-14.511,1.031,0.046,0.010,41.31,381.00,1692.00,-187.00,3094.0000
100665,0.00,0.00,0.00,0,20.084,-30.000,-5.191,1.034,0.071,0.016,41.31,381.00,1708.00,-170.00,3101.0000
100696,0.00,0.00,0.00,0,11.267,-22.878,3.023,1.040,0.076,-0.021,41.29,410.00,1723.00,-135.00,3097.0000
100726,0.00,0.00,0.00,0,6.542,-8.847,11.405,1.052,0.035,-0.006,41.29,405.00,1713.00,-140.00,3098.0000
100761,0.00,0.00,0.00,0,8.527,0.687,9.290,1.012,0.044,-0.057,41.30,420.00,1711.00,-142.00,3097.0000
100792,0.00,0.00,0.00,0,0.160,20.198,15.214,1.072,0.027,-0.022,41.30,425.00,1726.00,-135.00,3097.0000
100822,0.00,0.00,0.00,0,-7.053,33.000,22.534,1.025,0.026,-0.004,41.28,443.00,1711.00,-187.00,3099.0000
100852,0.00,0.00,0.00,0,-5.008,43.092,24.687,1.021,0.007,-0.008,41.30,465.00,1706.00,-202.00,3097.0000
100882,0.00,0.00,0.00,0,-1.374,50.588,19.580,1.026,-0.002,0.053,41.30,482.00,1702.00,-235.00,3098.0000
100918,0.00,0.00,0.00,0,0.252,50.000,12.916,1.017,-0.026,0.073,41.30,498.00,1687.00,-270.00,3098.0000
100963,0.00,0.00,0.00,0,3.847,38.015,2.000,1.034,-0.039,0.113,41.31,503.00,1648.00,-312.00,3095.0000
101003,0.00,0.00,0.00,0,10.160,36.786,-8.534,1.014,-0.005,0.134,41.31,487.00,1646.00,-328.00,3099.0000
101033,0.00,0.00,0.00,0,9.840,37.260,-5.466,0.987,0.009,0.128,41.30,487.00,1658.00,-351.00,3095.0000
101063,0.00,0.00,0.00,0,9.420,40.260,-4.565,1.004,-0.007,0.129,41.30,480.00,1620.00,-371.00,3098.0000
101099,0.00,0.00,0.00,0,15.786,63.702,-2.420,0.980,-0.001,0.120,41.30,458.00,1595.00,-423.00,3098.0000
101131,0.00,0.00,0.00,0,19.214,88.962,-5.366,0.969,0.019,0.269,41.30,451.00,1556.00,-483.00,3099.0000
101161,0.00,0.00,0.00,0,16.282,91.679,-5.977,0.972,-0.002,0.303,41.30,430.00,1517.00,-518.00,3095.0000
101192,0.00,0.00,0.00,0,16.244,82.725,-3.634,0.943,0.039,0.378,41.30,420.00,1473.00,-566.00,3099.0000
101222,0.00,0.00,0.00,0,6.282,59.855,1.924,0.980,0.015,0.413,41.30,417.00,1470.00,-603.00,3095.0000
101257,0.00,0.00,0.00,0,-3.115,63.580,4.794,0.968,0.001,0.476,41.30,415.00,1413.00,-650.00,3094.0000
101287,0.00,0.00,0.00,0,-4.008,57.473,3.710,0.936,-0.020,0.471,41.30,431.00,1395.00,-672.00,3097.0000
101317,0.00,0.00,0.00,0,-1.313,55.397,-6.870,0.905,0.013,0.463,41.29,427.00,1365.00,-720.00,3095.0000
101348,0.00,0.00,0.00,0,-6.557,55.885,-7.931,0.903,0.003,0.464,41.31,407.00,1328.00,-715.00,3095.0000
101378,0.00,0.00,0.00,0,-6.405,54.710,-6.137,0.933,-0.027,0.474,41.31,415.00,1297.00,-765.00,3100.0000
101413,0.00,0.00,0.00,0,4.656,66.023,-7.863,0.872,-0.001,0.563,41.30,412.00,1276.00,-787.00,3097.0000
101443,0.00,0.00,0.00,0,2.855,47.374,-17.466,0.830,-0.036,0.513,41.30,383.00,1227.00,-810.00,3095.0000
101474,0.00,0.00,0.00,0,0.267,31.718,-22.153,0.825,0.012,0.610,41.31,381.00,1210.00,-817.00,3098.0000
101504,0.00,0.00,0.00,0,-4.542,27.573,-25.588,0.850,0.024,0.638,41.29,371.00,1193.00,-837.00,3097.0000
101545,0.00,0.00,0.00,0,-8.427,32.885,-40.374,0.792,-0.005,0.526,41.30,350.00,1166.00,-842.00,3099.0000
101595,0.00,0.00,0.00,0,-32.542,84.817,-58.115,0.732,0.024,0.618,41.31,326.00,1085.00,-900.00,3094.0000
101637,0.00,0.00,0.00,0,-36.695,116.420,-76.412,0.678,0.085,0.711,41.31,307.00,961.00,-966.00,3095.0000
101667,0.00,0.00,0.00,0,-27.840,110.405,-78.954,0.633,0.052,0.815,41.29,285.00,888.00,-988.00,3097.0000
101697,0.00,0.00,0.00,0,-22.679,86.107,-84.618,0.558,0.163,0.934,41.31,285.00,813.00,-1003.00,3095.0000
101728,0.00,0.00,0.00,0,-36.756,68.527,-85.817,0.625,0.146,0.880,41.31,277.00,745.00,-1031.00,3095.0000
101763,0.00,0.00,0.00,0,-25.137,56.840,-81.695,0.555,0.147,0.888,41.30,261.00,682.00,-1051.00,3095.0000
101793,0.00,0.00,0.00,0,-17.206,56.573,-75.069,0.497,0.185,0.905,41.31,261.00,641.00,-1058.00,3097.0000
101823,0.00,0.00,0.00,0,-24.115,43.344,-64.405,0.432,0.208,0.896,41.31,263.00,587.00,-1071.00,3095.0000
101853,0.00,0.00,0.00,0,-24.053,19.015,-55.405,0.547,0.247,0.891,41.31,268.00,568.00,-1083.00,3098.0000
101884,0.00,0.00,0.00,0,-26.939,22.427,-45.313,0.586,0.141,0.740,41.31,285.00,553.00,-1076.00,3097.0000
101919,0.00,0.00,0.00,0,-42.298,59.962,-46.214,0.413,0.145,0.902,41.30,307.00,505.00,-1093.00,3093.0000
101949,0.00,0.00,0.00,0,-30.130,66.511,-48.366,0.428,0.146,0.948,41.30,328.00,432.00,-1091.00,3098.0000
101979,0.00,0.00,0.00,0,-13.809,58.504,-54.061,0.405,0.158,0.929,41.30,323.00,401.00,-1086.00,3097.0000
102009,0.00,0.00,0.00,0,-17.733,51.298,-70.947,0.284,0.156,0.923,41.31,337.00,357.00,-1078.00,3097.0000
102040,0.00,0.00,0.00,0,-24.450,59.603,-86.374,0.267,0.148,0.940,41.31,347.00,290.00,-1096.00,3097.0000
102075,0.00,0.00,0.00,0,-9.885,62.397,-78.763,0.311,0.126,0.988,41.31,345.00,225.00,-1083.00,3097.0000
102105,0.00,0.00,0.00,0,-2.885,64.969,-79.466,0.171,0.150,0.983,41.30,350.00,163.00,-1073.00,3097.0000
102135,0.00,0.00,0.00,0,-2.489,66.557,-84.924,0.171,0.201,0.968,41.30,337.00,70.00,-1071.00,3096.0000
102165,0.00,0.00,0.00,0,-1.855,77.840,-77.382,0.103,0.180,0.961,41.30,342.00,-6.00,-1063.00,3099.0000
102196,0.00,0.00,0.00,0,0.626,68.634,-72.382,0.034,0.186,0.969,41.30,328.00,-72.00,-1051.00,3098.0000
102231,0.00,0.00,0.00,0,-11.656,59.061,-65.443,0.010,0.200,1.008,41.30,360.00,-142.00,-1041.00,3097.0000
102261,0.00,0.00,0.00,0,-17.321,42.916,-55.542,0.034,0.173,1.000,41.30,398.00,-186.00,-1026.00,3097.0000
102291,0.00,0.00,0.00,0,-11.550,40.527,-49.244,-0.025,0.160,1.002,41.30,391.00,-215.00,-1016.00,3097.0000
102321,0.00,0.00,0.00,0,-5.656,36.733,-44.725,-0.017,0.173,0.939,41.30,400.00,-251.00,-1003.00,3094.0000
102351,0.00,0.00,0.00,0,0.168,37.939,-41.885,-0.110,0.201,1.047,41.30,412.00,-295.00,-973.00,3097.0000
102387,0.00,0.00,0.00,0,-4.527,26.420,-44.489,-0.064,0.206,0.882,41.30,430.00,-323.00,-963.00,3098.0000
102417,0.00,0.00,0.00,0,-10.664,36.366,-36.168,-0.110,0.215,1.073,41.30,456.00,-341.00,-963.00,3095.0000
102447,0.00,0.00,0.00,0,-19.969,27.183,-19.427,-0.064,0.136,0.998,41.30,465.00,-357.00,-950.00,3095.0000
102477,0.00,0.00,0.00,0,-16.679,44.718,-9.916,-0.102,0.138,0.969,41.29,506.00,-380.00,-935.00,3095.0000
102508,0.00,0.00,0.00,0,1.206,58.397,-8.244,-0.144,0.118,1.029,41.27,485.00,-423.00,-892.00,3094.0000
102553,0.00,0.00,0.00,0,1.053,43.885,-18.565,-0.161,0.128,0.964,41.29,477.00,-440.00,-880.00,3095.0000
102583,0.00,0.00,0.00,0,4.893,48.031,-23.939,-0.224,0.114,1.018,41.30,501.00,-478.00,-857.00,3094.0000
102613,0.00,0.00,0.00,0,15.962,33.870,-20.656,-0.232,0.138,0.964,41.28,485.00,-498.00,-845.00,3096.0000
102643,0.00,0.00,0.00,0,8.542,32.130,-11.840,-0.277,0.124,0.983,41.29,496.00,-515.00,-850.00,3097.0000
102674,0.00,0.00,0.00,0,1.718,14.397,-8.389,-0.259,0.129,0.997,41.29,498.00,-501.00,-835.00,3098.0000
102721,0.00,0.00,0.00,0,16.420,8.382,-1.985,-0.220,0.107,0.923,41.29,485.00,-515.00,-832.00,3093.0000
102760,0.00,0.00,0.00,0,26.695,-3.328,-8.931,-0.211,0.142,0.964,41.29,475.00,-515.00,-835.00,3093.0000
102791,0.00,0.00,0.00,0,6.725,1.985,-15.489,-0.244,0.171,0.992,41.29,472.00,-501.00,-830.00,3093.0000
102821,0.00,0.00,0.00,0,18.336,5.519,-13.252,-0.281,0.163,1.002,41.30,462.00,-512.00,-835.00,3095.0000
102851,0.00,0.00,0.00,0,28.405,-7.779,-15.809,-0.292,0.162,0.984,41.30,453.00,-515.00,-835.00,3095.0000
102902,0.00,0.00,0.00,0,4.237,-36.450,-11.893,-0.248,0.170,1.012,41.29,456.00,-481.00,-855.00,3094.0000
102934,0.00,0.00,0.00,0,3.786,-37.420,-3.931,-0.215,0.166,0.940,41.29,470.00,-447.00,-877.00,3091.0000
102965,0.00,0.00,0.00,0,15.481,-39.344,1.779,-0.189,0.198,0.972,41.30,470.00,-432.00,-905.00,3094.0000
102995,0.00,0.00,0.00,0,17.847,-42.198,2.237,-0.158,0.162,0.946,41.30,436.00,-401.00,-917.00,3094.0000
103030,0.00,0.00,0.00,0,17.832,-46.229,0.595,-0.129,0.206,0.957,41.28,451.00,-382.00,-935.00,3097.0000
103060,0.00,0.00,0.00,0,4.122,-39.672,2.397,-0.063,0.200,0.954,41.29,448.00,-346.00,-960.00,3096.0000
103090,0.00,0.00,0.00,0,-4.160,-29.870,4.855,-0.084,0.191,1.037,41.29,451.00,-310.00,-966.00,3097.0000
103121,0.00,0.00,0.00,0,0.985,-38.908,3.916,-0.051,0.207,0.998,41.29,462.00,-305.00,-968.00,3093.0000
103151,0.00,0.00,0.00,0,1.389,-26.267,-6.298,0.004,0.156,0.949,41.29,456.00,-271.00,-986.00,3094.0000
103186,0.00,0.00,0.00,0,6.168,-20.450,-13.595,-0.052,0.241,1.081,41.29,465.00,-251.00,-1008.00,3091.0000
103217,0.00,0.00,0.00,0,9.992,-32.916,-4.870,-0.073,0.208,1.018,41.28,470.00,-222.00,-1006.00,3094.0000
103247,0.00,0.00,0.00,0,10.718,-43.000,3.122,-0.020,0.207,0.944,41.30,470.00,-186.00,-1021.00,3098.0000
103277,0.00,0.00,0.00,0,4.924,-43.496,3.122,-0.010,0.227,0.981,41.29,461.00,-145.00,-1038.00,3093.0000
103308,0.00,0.00,0.00,0,1.527,-50.817,5.366,0.134,0.209,0.965,41.29,475.00,-101.00,-1041.00,3094.0000
103343,0.00,0.00,0.00,0,0.031,-31.702,12.519,0.047,0.159,0.986,41.29,493.00,-8.00,-1043.00,3095.0000
103373,0.00,0.00,0.00,0,8.366,-19.786,-2.160,0.114,0.203,0.970,41.29,508.00,8.00,-1056.00,3094.0000
103404,0.00,0.00,0.00,0,12.328,-9.618,-8.573,0.147,0.245,0.960,41.27,503.00,13.00,-1056.00,3094.0000
103434,0.00,0.00,0.00,0,-3.466,-0.366,-2.855,0.108,0.222,0.972,41.28,506.00,18.00,-1056.00,3093.0000
103464,0.00,0.00,0.00,0,-11.153,-3.466,1.344,0.105,0.229,0.971,41.27,518.00,26.00,-1043.00,3095.0000
103499,0.00,0.00,0.00,0,-12.198,-0.244,-13.992,0.092,0.230,1.033,41.28,535.00,28.00,-1063.00,3093.0000
103530,0.00,0.00,0.00,0,-15.321,-12.450,-19.282,0.080,0.218,0.977,41.28,540.00,38.00,-1053.00,3094.0000
103571,0.00,0.00,0.00,0,-32.198,-6.168,-5.916,0.109,0.176,0.938,41.28,578.00,62.00,-1046.00,3095.0000
103601,0.00,0.00,0.00,0,-53.550,-0.863,-1.893,0.133,0.179,1.098,41.28,623.00,60.00,-1063.00,3097.0000
103631,0.00,0.00,0.00,0,-53.565,-12.687,5.290,0.188,0.037,1.010,41.28,665.00,70.00,-1061.00,3093.0000
103666,0.00,0.00,0.00,0,-7.977,-15.252,4.237,0.100,0.085,1.038,41.29,675.00,88.00,-1053.00,3093.0000
103697,0.00,0.00,0.00,0,16.588,-9.023,1.603,0.109,0.142,0.919,41.29,652.00,86.00,-1068.00,3095.0000
103727,0.00,0.00,0.00,0,-0.519,4.527,1.489,0.135,0.120,0.937,41.30,667.00,72.00,-1068.00,3099.0000
103757,0.00,0.00,0.00,0,-23.321,7.573,-4.061,0.437,0.044,0.777,41.29,683.00,81.00,-1068.00,3093.0000
103788,0.00,0.00,0.00,0,-18.817,4.863,-9.198,0.127,0.078,1.042,41.29,698.00,70.00,-1063.00,3095.0000
103818,0.00,0.00,0.00,0,-10.588,3.122,-4.405,0.027,0.075,1.066,41.29,710.00,81.00,-1053.00,3097.0000
103853,0.00,0.00,0.00,0,-10.710,5.649,-4.893,0.175,0.058,1.018,41.29,706.00,72.00,-1058.00,3095.0000
103883,0.00,0.00,0.00,0,-9.542,-10.008,-8.450,0.235,0.087,0.901,41.28,735.00,78.00,-1063.00,3097.0000
103914,0.00,0.00,0.00,0,-6.771,-17.069,-12.550,0.031,0.084,1.127,41.28,730.00,103.00,-1051.00,3099.0000
103944,0.00,0.00,0.00,0,-16.008,-4.382,-13.206,0.154,0.074,0.918,41.29,768.00,117.00,-1046.00,3097.0000
103974,0.00,0.00,0.00,0,-14.687,20.588,-8.870,0.170,0.030,1.037,41.29,756.00,93.00,-1061.00,3093.0000
104010,0.00,0.00,0.00,0,-1.847,24.344,-2.641,0.098,0.031,1.038,41.28,768.00,75.00,-1046.00,3094.0000
104040,0.00,0.00,0.00,0,2.130,21.618,-3.069,0.092,0.046,0.984,41.28,768.00,67.00,-1056.00,3095.0000
104070,0.00,0.00,0.00,0,11.603,27.374,0.298,0.102,0.030,1.036,41.29,766.00,52.00,-1043.00,3095.0000
104101,0.00,0.00,0.00,0,15.412,23.901,-3.092,0.079,0.049,0.982,41.29,763.00,36.00,-1046.00,3094.0000
104131,0.00,0.00,0.00,0,13.260,22.176,-3.618,0.072,0.076,0.994,41.28,746.00,23.00,-1041.00,3095.0000
104182,0.00,0.00,0.00,0,-0.412,13.733,2.756,0.043,0.058,1.034,41.29,730.00,-11.00,-1038.00,3094.0000
104213,0.00,0.00,0.00,0,2.405,10.458,0.183,0.064,0.042,1.017,41.28,730.00,-6.00,-1036.00,3095.0000
104243,0.00,0.00,0.00,0,8.458,9.267,-2.832,0.033,0.062,1.016,41.30,722.00,-8.00,-1036.00,3095.0000
104273,0.00,0.00,0.00,0,7.115,2.916,-5.588,0.068,0.048,1.024,41.29,730.00,-16.00,-1043.00,3095.0000
104303,0.00,0.00,0.00,0,5.046,-0.420,-5.557,0.062,0.062,1.012,41.29,741.00,-11.00,-1036.00,3094.0000
104339,0.00,0.00,0.00,0,2.191,-6.008,-8.977,0.050,0.030,0.965,41.29,722.00,0.00,-1051.00,3094.0000
104369,0.00,0.00,0.00,0,8.924,-8.176,-14.794,0.030,0.060,1.038,41.29,730.00,-6.00,-1046.00,3093.0000
104399,0.00,0.00,0.00,0,8.702,-12.023,-13.260,0.015,0.068,1.034,41.28,717.00,18.00,-1053.00,3093.0000
104430,0.00,0.00,0.00,0,6.794,-26.489,-10.664,0.176,0.089,1.007,41.27,725.00,33.00,-1033.00,3097.0000
104460,0.00,0.00,0.00,0,-10.794,-34.160,-13.489,0.179,0.006,0.940,41.28,725.00,62.00,-1053.00,3100.0000
104516,0.00,0.00,0.00,0,3.038,-22.603,-20.321,0.150,0.125,0.993,41.28,751.00,98.00,-1058.00,3097.0000
104546,0.00,0.00,0.00,0,-3.786,-28.916,-5.992,0.168,0.053,0.967,41.29,772.00,120.00,-1073.00,3097.0000
104587,0.00,0.00,0.00,0,-4.870,-22.122,-2.603,0.179,0.068,0.914,41.29,763.00,150.00,-1071.00,3095.0000
104617,0.00,0.00,0.00,0,2.779,-4.374,-2.756,0.105,0.189,0.971,41.28,770.00,152.00,-1071.00,3093.0000
104647,0.00,0.00,0.00,0,19.481,-12.733,10.359,0.126,0.052,1.200,41.27,756.00,156.00,-1071.00,3098.0000
104682,0.00,0.00,0.00,0,17.221,-36.702,6.183,0.189,0.029,0.936,41.28,732.00,188.00,-1093.00,3097.0000
104712,0.00,0.00,0.00,0,23.634,-30.458,-1.511,0.232,0.136,0.856,41.28,735.00,210.00,-1088.00,3098.0000
104742,0.00,0.00,0.00,0,31.153,-10.214,2.443,0.192,0.093,1.119,41.28,710.00,207.00,-1091.00,3094.0000
104775,0.00,0.00,0.00,0,23.374,-19.374,1.275,0.174,0.148,0.882,41.27,693.00,227.00,-1096.00,3095.0000
104805,0.00,0.00,0.00,0,28.511,15.511,1.313,0.189,0.166,0.944,41.28,665.00,202.00,-1098.00,3097.0000
104840,0.00,0.00,0.00,0,28.901,42.893,1.710,0.175,0.156,1.121,41.27,650.00,195.00,-1086.00,3095.0000
104870,0.00,0.00,0.00,0,21.580,18.145,4.672,0.192,0.175,1.069,41.28,628.00,166.00,-1091.00,3097.0000
104900,0.00,0.00,0.00,0,21.817,2.824,7.092,0.188,0.149,0.983,41.28,612.00,163.00,-1083.00,3094.0000
104930,0.00,0.00,0.00,0,23.344,9.252,5.908,0.187,0.163,0.967,41.27,592.00,150.00,-1088.00,3094.0000
104960,0.00,0.00,0.00,0,18.740,5.084,1.008,0.138,0.212,1.086,41.29,590.00,150.00,-1108.00,3098.0000
104995,0.00,0.00,0.00,0,8.908,-13.534,3.847,0.187,0.193,0.926,41.29,573.00,168.00,-1101.00,3098.0000
105026,0.00,0.00,0.00,0,12.603,-18.779,8.489,0.192,0.155,0.985,41.29,563.00,183.00,-1106.00,3095.0000
105056,0.00,0.00,0.00,0,20.550,-29.389,5.725,0.168,0.170,0.988,41.27,556.00,207.00,-1101.00,3095.0000
